user_id,first_name,last_name,email,country,signup_date,role,industry,company_size,use_case,acquisition_channel,converted_to_paid
U07390,Rafael,Rivera,rafael.rivera17@andina720.app,Peru,2026-07-24 17:37:07,Operations Manager,Education,11-50,Business Intelligence,Organic Search,0
U07391,Maria,Morales,maria.morales18@onda525.tech,Argentina,2026-07-28 13:04:15,Operations Manager,Professional Services,1-10,Marketing Analytics,Paid Social,0
U07392,Miguel,Ortiz,miguel.ortiz19@cumbre716.io,Venezuela,2026-07-14 19:11:25,Product Manager,SaaS / Software,201-500,Executive Reporting,Paid Social,0
U07393,Jose,Perez,jose.perez20@lumen978.biz,Bolivia,2026-07-03 18:35:31,Product Manager,Education,1-10,Operations Analytics,Content,0
U07394,Felipe,Ramirez,felipe.ramirez21@prisma105.app,Chile,2026-07-25 10:22:07,Data Analyst,Consumer Goods,51-200,Marketing Analytics,Organic Search,0
U07395,Isabella,Diaz,isabella.diaz22@azul715.biz,Colombia,2026-07-21 11:18:33,Marketing Director,Retail / E-commerce,11-50,Sales Analytics,Email,0
U07396,Mariana,Vega,mariana.vega23@atlas490.co,Mexico,2026-07-07 15:40:22,Founder / CEO,Professional Services,1-10,Performance Monitoring,Organic Search,0
U07397,Isabella,Ortiz,isabella.ortiz24@vertex802.biz,Brazil,2026-07-01 16:26:34,Operations Director,Healthcare,51-200,Sales Analytics,Referral,1
U07398,Sofia,Sanchez,sofia.sanchez25@atlas272.biz,Ecuador,2026-07-27 12:41:34,Data Analyst,Healthcare,1-10,Product Analytics,Referral,0
U07399,Ricardo,Morales,ricardo.morales26@azul715.io,Mexico,2026-07-05 03:57:56,Marketing Manager,Financial Services,1-10,Marketing Analytics,Event / Webinar,0
U07400,Daniela,Aguilar,daniela.aguilar27@andina517.co,Peru,2026-07-23 13:13:38,Operations Director,Media / Entertainment,1-10,Executive Reporting,Referral,0
U07401,Natalia,Gonzalez,natalia.gonzalez28@prisma642.co,Bolivia,2026-07-08 20:39:44,Product Manager,Logistics / Transportation,1-10,Business Intelligence,Organic Search,0
U07402,Sebastian,Gonzalez,sebastian.gonzalez29@raiz696.tech,Mexico,2026-07-17 08:19:45,Data Scientist,Retail / E-commerce,51-200,Sales Analytics,Organic Social,0
U07403,Rodrigo,Rojas,rodrigo.rojas30@vertex60.co,Chile,2026-07-08 12:40:22,Product Manager,Retail / E-commerce,51-200,Sales Analytics,Content,0
U07404,Lucia,Gomez,lucia.gomez31@sol223.co,Argentina,2026-07-16 15:12:41,Sales Manager,Professional Services,11-50,Business Intelligence,Partner,0
U07405,Miguel,Castro,miguel.castro32@azul599.biz,Colombia,2026-07-16 17:16:40,BI Analyst,SaaS / Software,1-10,Sales Analytics,Organic Search,0
U07406,Rodrigo,Chavez,rodrigo.chavez33@onda860.co,Colombia,2026-07-08 13:09:12,Growth Director,SaaS / Software,201-500,Product Analytics,Content,0
U07407,Mariana,Hernandez,mariana.hernandez34@onda226.tech,Paraguay,2026-07-28 13:13:01,Sales Manager,SaaS / Software,1-10,Sales Analytics,Content,0
U07408,Luis,Silva,luis.silva35@vertex974.tech,Argentina,2026-07-04 15:13:13,Sales Manager,SaaS / Software,201-500,Product Analytics,Content,0
U07409,Sebastian,Rodriguez,sebastian.rodriguez36@cauce684.biz,Paraguay,2026-07-25 13:39:25,Operations Manager,Telecommunications,1-10,Executive Reporting,Paid Search,0
U07410,Diego,Rivera,diego.rivera37@sol960.io,Ecuador,2026-07-31 06:47:25,Sales Manager,Telecommunications,51-200,Performance Monitoring,Direct,0
U07411,Gabriela,Aguilar,gabriela.aguilar38@meridian208.io,Guatemala,2026-07-16 13:21:32,Growth Manager,Professional Services,51-200,Operations Analytics,Organic Social,0
U07412,Isabella,Gutierrez,isabella.gutierrez39@cumbre542.tech,Argentina,2026-07-27 23:01:42,Business Analyst,Manufacturing,51-200,Customer Analytics,Organic Search,1
U07413,Lucia,Rivera,lucia.rivera40@polo396.co,Colombia,2026-07-21 09:29:23,Sales Director,Manufacturing,501-1000,Financial Analytics,Referral,0
U07414,Monica,Hernandez,monica.hernandez41@andina943.io,Ecuador,2026-07-24 16:02:57,Data Scientist,Retail / E-commerce,51-200,Customer Analytics,Email,0
U07415,Monica,Hernandez,monica.hernandez42@tierra305.tech,Colombia,2026-07-01 11:07:37,Growth Manager,Consumer Goods,1-10,Financial Analytics,Organic Search,0
U07416,Maria,Cruz,maria.cruz43@tierra225.io,Brazil,2026-07-31 17:25:35,Data Analyst,Telecommunications,51-200,Marketing Analytics,Organic Search,0
U07417,Lucia,Rojas,lucia.rojas44@orbita174.biz,Guatemala,2026-07-12 16:10:17,Growth Manager,SaaS / Software,1001-5000,Customer Analytics,Organic Search,0
U07418,Rodrigo,Lopez,rodrigo.lopez45@atlas754.app,Guatemala,2026-07-24 20:02:04,Operations Manager,Manufacturing,501-1000,Product Analytics,Partner,0
U07419,Lucia,Perez,lucia.perez46@faro855.co,Colombia,2026-07-26 17:57:27,Marketing Manager,Consumer Goods,501-1000,Business Intelligence,Referral,0
U07420,Maria,Morales,maria.morales47@onda348.biz,Colombia,2026-07-15 17:53:04,Founder / CEO,Financial Services,51-200,Sales Analytics,Email,0
U07421,Ricardo,Rodriguez,ricardo.rodriguez48@cauce873.io,Ecuador,2026-07-01 12:44:45,Sales Manager,Healthcare,501-1000,Customer Analytics,Referral,0
U07422,Andrea,Rodriguez,andrea.rodriguez49@cumbre353.tech,Mexico,2026-07-24 17:08:47,Marketing Director,Professional Services,1-10,Marketing Analytics,Direct,0
U07423,Camila,Perez,camila.perez50@cauce333.biz,Brazil,2026-07-22 15:24:28,Operations Manager,Media / Entertainment,1-10,Business Intelligence,Direct,0
U07424,Javier,Hernandez,javier.hernandez51@meridian370.app,Brazil,2026-07-30 21:41:01,Business Analyst,Education,201-500,Performance Monitoring,Organic Search,0
U07425,Maria,Cruz,maria.cruz52@meridian281.co,Ecuador,2026-07-13 09:53:47,Data Analyst,Education,51-200,Product Analytics,Direct,0
U07426,Carlos,Gonzalez,carlos.gonzalez53@nova815.biz,Brazil,2026-07-04 15:51:12,Data Scientist,Media / Entertainment,1001-5000,Financial Analytics,Event / Webinar,1
U07427,Rodrigo,Rodriguez,rodrigo.rodriguez54@vertex759.io,Argentina,2026-07-05 18:29:58,Data Scientist,Healthcare,501-1000,Performance Monitoring,Organic Search,0
U07428,Luis,Castro,luis.castro55@delta287.app,Venezuela,2026-07-03 09:14:09,Operations Director,Retail / E-commerce,11-50,Customer Analytics,Partner,0
U07429,Rodrigo,Silva,rodrigo.silva56@polo23.tech,Colombia,2026-07-15 19:18:24,Sales Manager,Retail / E-commerce,11-50,Sales Analytics,Email,0
U07430,Monica,Ortiz,monica.ortiz57@raiz378.app,Argentina,2026-07-18 10:11:19,BI Analyst,Retail / E-commerce,501-1000,Sales Analytics,Paid Social,0
U07431,Isabella,Ramos,isabella.ramos58@atlas324.io,Colombia,2026-07-27 15:50:30,Data Analyst,Travel / Hospitality,1-10,Sales Analytics,Email,0
U07432,Miguel,Castro,miguel.castro59@prisma45.co,Brazil,2026-07-18 17:57:47,Operations Manager,Healthcare,11-50,Product Analytics,Organic Social,0
U07433,Felipe,Flores,felipe.flores60@vertex533.tech,Peru,2026-07-12 11:47:49,Marketing Manager,Logistics / Transportation,11-50,Executive Reporting,Paid Search,0
U07434,Andrea,Perez,andrea.perez61@raiz123.biz,Argentina,2026-07-30 07:05:33,Founder / CEO,Financial Services,201-500,Business Intelligence,Organic Search,0
U07435,Emilio,Martinez,emilio.martinez62@vertex967.biz,Brazil,2026-07-11 13:41:04,Data Scientist,Professional Services,51-200,Performance Monitoring,Organic Search,0
U07436,Monica,Reyes,monica.reyes63@sol461.app,Mexico,2026-07-15 19:55:35,Marketing Manager,SaaS / Software,11-50,Financial Analytics,Content,0
U07437,Carlos,Contreras,carlos.contreras64@azul510.co,Mexico,2026-07-27 09:15:33,Product Manager,Financial Services,1-10,Data Exploration,Referral,0
U07438,Rafael,Hernandez,rafael.hernandez65@delta601.io,Brazil,2026-07-18 14:05:50,Sales Manager,Manufacturing,51-200,Sales Analytics,Partner,1
U07439,Diego,Perez,diego.perez66@sol545.app,Mexico,2026-07-27 14:42:32,Sales Manager,Travel / Hospitality,501-1000,Executive Reporting,Organic Search,1
U07440,Natalia,Flores,natalia.flores67@cauce486.io,Chile,2026-07-02 13:14:20,Marketing Director,Professional Services,1-10,Customer Analytics,Paid Search,1
U07441,Andrea,Ramos,andrea.ramos68@cauce878.tech,Colombia,2026-07-01 13:58:06,Data Analyst,Financial Services,201-500,Executive Reporting,Paid Social,1
U07442,Andres,Perez,andres.perez69@andina850.app,Peru,2026-07-24 20:11:15,Sales Manager,Financial Services,501-1000,Performance Monitoring,Organic Social,0
U07443,Diego,Rivera,diego.rivera70@vertex828.app,Colombia,2026-07-08 11:41:27,Product Manager,Consumer Goods,501-1000,Sales Analytics,Email,0
U07444,Ana,Diaz,ana.diaz71@polo825.io,Honduras,2026-07-06 18:03:30,Product Director,Real Estate,11-50,Marketing Analytics,Paid Search,0
U07445,Fernando,Vargas,fernando.vargas72@raiz33.app,Chile,2026-07-28 10:24:29,Marketing Manager,Professional Services,51-200,Customer Analytics,Referral,0
U07446,Adriana,Torres,adriana.torres73@polo958.tech,Mexico,2026-07-14 17:13:13,Sales Manager,Media / Entertainment,11-50,Product Analytics,Direct,1
U07447,Gustavo,Martinez,gustavo.martinez74@nova931.tech,Colombia,2026-07-27 07:01:26,Marketing Manager,Education,11-50,Business Intelligence,Organic Social,0
U07448,Natalia,Sanchez,natalia.sanchez75@bosque907.app,Brazil,2026-07-22 18:00:25,Sales Manager,Logistics / Transportation,501-1000,Customer Analytics,Direct,0
U07449,Valeria,Vega,valeria.vega76@onda192.biz,Ecuador,2026-07-23 20:55:21,Marketing Manager,Manufacturing,201-500,Financial Analytics,Organic Search,0
U07450,Javier,Jimenez,javier.jimenez77@andina631.biz,Venezuela,2026-07-11 14:49:30,Data Scientist,Financial Services,501-1000,Operations Analytics,Referral,0
U07451,Emilio,Vega,emilio.vega78@delta997.tech,Mexico,2026-07-24 17:18:31,Operations Manager,Healthcare,11-50,Customer Analytics,Direct,0
U07452,Camila,Jimenez,camila.jimenez79@cielo513.biz,Mexico,2026-07-26 16:39:39,Product Manager,SaaS / Software,1-10,Sales Analytics,Paid Social,0
U07453,Laura,Gonzalez,laura.gonzalez80@onda611.tech,Colombia,2026-07-22 14:56:15,Data Analyst,Professional Services,501-1000,Performance Monitoring,Paid Social,1
U07454,Lucia,Ortiz,lucia.ortiz81@atlas940.biz,Brazil,2026-07-04 12:24:13,Marketing Manager,Financial Services,1001-5000,Sales Analytics,Paid Social,0
U07455,Rodrigo,Silva,rodrigo.silva82@nova643.biz,Chile,2026-07-19 11:21:16,Operations Director,Healthcare,1001-5000,Performance Monitoring,Email,0
U07456,Adriana,Diaz,adriana.diaz83@atlas141.app,Brazil,2026-07-24 21:54:02,Growth Manager,Retail / E-commerce,1-10,Customer Analytics,Organic Search,0
U07457,Monica,Jimenez,monica.jimenez84@sol738.app,Colombia,2026-07-07 12:54:58,Growth Manager,Manufacturing,201-500,Executive Reporting,Paid Search,0
U07458,Eduardo,Chavez,eduardo.chavez85@andina792.biz,Brazil,2026-07-16 15:38:19,Growth Manager,SaaS / Software,5001+,Marketing Analytics,Paid Search,0
U07459,Carlos,Reyes,carlos.reyes86@faro825.biz,Colombia,2026-07-16 13:10:53,Data Analyst,Manufacturing,51-200,Product Analytics,Referral,0
U07460,Laura,Gutierrez,laura.gutierrez87@raiz311.app,Brazil,2026-07-20 20:48:14,Operations Manager,Real Estate,11-50,Product Analytics,Paid Search,0
U07461,Daniela,Sanchez,daniela.sanchez88@polo287.co,Chile,2026-07-04 09:03:14,Marketing Manager,Retail / E-commerce,5001+,Marketing Analytics,Referral,0
U07462,Sebastian,Mendoza,sebastian.mendoza89@tierra260.biz,Brazil,2026-07-28 16:17:00,Operations Manager,Professional Services,51-200,Business Intelligence,Partner,0
U07463,Jose,Flores,jose.flores90@orbita354.co,Argentina,2026-07-27 22:31:45,Data Scientist,Manufacturing,51-200,Business Intelligence,Paid Social,0
U07464,Gabriela,Contreras,gabriela.contreras91@lumen855.io,Brazil,2026-07-24 10:10:01,Data Analyst,Manufacturing,11-50,Operations Analytics,Paid Social,0
U07465,Sebastian,Morales,sebastian.morales92@prisma773.co,Peru,2026-07-15 07:46:25,Data Scientist,Telecommunications,51-200,Sales Analytics,Email,0
U07466,Laura,Aguilar,laura.aguilar93@sol601.biz,Peru,2026-07-26 17:39:13,Sales Manager,Real Estate,201-500,Operations Analytics,Direct,0
U07467,Javier,Rojas,javier.rojas94@delta440.io,Mexico,2026-07-19 12:14:43,Growth Director,SaaS / Software,51-200,Business Intelligence,Organic Search,0
U07468,Sofia,Silva,sofia.silva95@cumbre510.app,Mexico,2026-07-20 06:01:55,Founder / CEO,SaaS / Software,201-500,Sales Analytics,Direct,1
U07469,Ricardo,Rojas,ricardo.rojas96@orbita819.co,Venezuela,2026-07-10 16:54:43,Data Analyst,Other,11-50,Product Analytics,Referral,0
U07470,Diego,Cruz,diego.cruz0@nova157.co,Ecuador,2026-07-25 20:48:50,Operations Manager,Professional Services,501-1000,Product Analytics,Event / Webinar,1
U07471,Carlos,Cruz,carlos.cruz1@tierra44.tech,Peru,2026-07-22 17:29:01,Marketing Director,Professional Services,5001+,Financial Analytics,Organic Search,0
U07472,Luis,Castro,luis.castro2@meridian191.tech,Brazil,2026-07-24 15:33:36,Sales Manager,Healthcare,5001+,Operations Analytics,Paid Search,0
U07473,Gustavo,Gomez,gustavo.gomez3@cumbre253.co,Argentina,2026-07-01 12:40:15,Marketing Director,Media / Entertainment,501-1000,Business Intelligence,Paid Social,1
U07474,Sebastian,Gutierrez,sebastian.gutierrez4@lumen319.co,Dominican Republic,2026-07-11 13:56:08,Product Manager,Healthcare,11-50,Customer Analytics,Event / Webinar,0
U07475,Sofia,Contreras,sofia.contreras5@cielo150.biz,Argentina,2026-07-12 09:23:13,BI Analyst,Education,11-50,Marketing Analytics,Paid Search,0
U07476,Diego,Garcia,diego.garcia6@faro458.biz,Dominican Republic,2026-07-26 10:06:52,Operations Manager,SaaS / Software,51-200,Executive Reporting,Organic Search,0
U07477,Fernanda,Rodriguez,fernanda.rodriguez7@andina639.app,Honduras,2026-07-04 14:50:51,Business Analyst,Professional Services,11-50,Customer Analytics,Content,0
U07478,Isabella,Morales,isabella.morales8@onda675.biz,Mexico,2026-07-22 14:39:52,Business Analyst,Other,201-500,Performance Monitoring,Organic Search,0
U07479,Valeria,Gonzalez,valeria.gonzalez9@tierra628.tech,Mexico,2026-07-20 17:17:39,Business Analyst,Education,51-200,Sales Analytics,Direct,0
U07480,Camila,Hernandez,camila.hernandez10@meridian996.io,Venezuela,2026-07-30 13:54:11,Sales Manager,Healthcare,51-200,Operations Analytics,Paid Social,0
U07481,Valentina,Rojas,valentina.rojas11@tierra684.co,Peru,2026-07-31 10:25:59,Data Analyst,Telecommunications,1-10,Data Exploration,Paid Social,0
U07482,Emilio,Aguilar,emilio.aguilar12@lumen97.co,Argentina,2026-07-26 17:52:19,Product Manager,SaaS / Software,5001+,Customer Analytics,Organic Search,0
U07483,Andres,Gonzalez,andres.gonzalez13@raiz419.io,Bolivia,2026-07-15 18:34:58,BI Analyst,Healthcare,51-200,Marketing Analytics,Organic Search,0
U07484,Mariana,Sanchez,mariana.sanchez14@orbita178.tech,Dominican Republic,2026-07-02 16:29:09,Growth Manager,SaaS / Software,1001-5000,Data Exploration,Paid Social,0
U07485,Rafael,Mendoza,rafael.mendoza15@cumbre617.app,Mexico,2026-07-18 10:59:15,Marketing Director,Financial Services,11-50,Performance Monitoring,Email,0
U07486,Sofia,Silva,sofia.silva16@delta229.app,Chile,2026-07-12 12:39:40,Sales Director,SaaS / Software,501-1000,Executive Reporting,Referral,0
U07487,Adriana,Lopez,adriana.lopez17@orbita721.biz,Bolivia,2026-07-05 09:23:42,Sales Manager,Consumer Goods,51-200,Data Exploration,Referral,0
U07488,Daniela,Perez,daniela.perez18@bosque989.app,Mexico,2026-07-25 14:25:43,Product Manager,Financial Services,11-50,Executive Reporting,Event / Webinar,1
U07489,Rodrigo,Torres,rodrigo.torres19@cumbre127.tech,Chile,2026-07-16 15:40:48,Growth Director,Healthcare,11-50,Business Intelligence,Paid Search,0
U07490,Andrea,Ramos,andrea.ramos20@vertex524.tech,Peru,2026-07-21 14:48:58,Data Scientist,Professional Services,51-200,Product Analytics,Paid Social,0
U07491,Carlos,Rodriguez,carlos.rodriguez21@tierra632.tech,Uruguay,2026-07-25 17:38:55,BI Analyst,Healthcare,11-50,Marketing Analytics,Direct,0
U07492,Valeria,Vega,valeria.vega22@tierra693.biz,Argentina,2026-07-02 09:20:24,Growth Manager,Real Estate,501-1000,Executive Reporting,Paid Search,0
U07493,Luis,Contreras,luis.contreras23@vertex832.co,Argentina,2026-07-31 17:45:42,Product Manager,Healthcare,1001-5000,Performance Monitoring,Organic Search,0
U07494,Laura,Gonzalez,laura.gonzalez24@prisma607.io,Argentina,2026-07-28 11:47:29,Product Director,SaaS / Software,11-50,Product Analytics,Referral,0
U07495,Laura,Rodriguez,laura.rodriguez25@cauce839.co,Mexico,2026-07-15 16:06:51,Sales Manager,Logistics / Transportation,1-10,Operations Analytics,Organic Search,0
U07496,Daniela,Rojas,daniela.rojas26@onda874.tech,Argentina,2026-07-23 23:17:40,Product Director,Media / Entertainment,51-200,Sales Analytics,Organic Search,0
U07497,Luis,Ramirez,luis.ramirez27@tierra524.co,Mexico,2026-07-11 14:36:06,Operations Manager,SaaS / Software,5001+,Business Intelligence,Email,0
U07498,Laura,Martinez,laura.martinez28@raiz790.tech,Peru,2026-07-09 12:27:38,Business Analyst,Media / Entertainment,11-50,Business Intelligence,Organic Search,0
U07499,Diego,Sanchez,diego.sanchez29@raiz888.biz,Argentina,2026-07-20 13:17:18,Growth Manager,Consumer Goods,11-50,Executive Reporting,Paid Search,0
U07500,Patricia,Rojas,patricia.rojas30@tierra797.app,Mexico,2026-07-07 11:36:46,Data Analyst,SaaS / Software,501-1000,Marketing Analytics,Content,0
U07501,Jose,Chavez,jose.chavez31@azul258.io,Ecuador,2026-07-27 09:51:40,Marketing Manager,Professional Services,11-50,Operations Analytics,Referral,0
U07502,Sebastian,Ramos,sebastian.ramos32@nova25.io,Mexico,2026-07-11 17:46:22,Business Analyst,SaaS / Software,1-10,Operations Analytics,Organic Search,0
U07503,Natalia,Sanchez,natalia.sanchez33@sol854.app,Paraguay,2026-07-13 17:48:01,Product Manager,Media / Entertainment,501-1000,Performance Monitoring,Paid Search,0
U07504,Eduardo,Martinez,eduardo.martinez34@orbita979.biz,Venezuela,2026-07-25 13:05:02,Product Manager,Manufacturing,1-10,Business Intelligence,Organic Social,0
U07505,Andrea,Perez,andrea.perez35@meridian785.co,Mexico,2026-07-23 10:25:33,Sales Director,Education,11-50,Executive Reporting,Partner,0
U07506,Carlos,Chavez,carlos.chavez36@raiz743.biz,Mexico,2026-07-21 16:03:40,Data Scientist,Professional Services,201-500,Product Analytics,Referral,0
U07507,Carolina,Rojas,carolina.rojas37@nova715.app,Peru,2026-07-15 16:57:54,Sales Manager,Education,51-200,Data Exploration,Paid Search,0
U07508,Eduardo,Aguilar,eduardo.aguilar38@lumen160.tech,Ecuador,2026-07-21 12:04:35,Product Manager,Travel / Hospitality,1001-5000,Business Intelligence,Event / Webinar,0
U07509,Diego,Ramos,diego.ramos39@raiz800.co,Venezuela,2026-07-05 21:43:48,BI Analyst,Education,1001-5000,Customer Analytics,Referral,0
U07510,Mariana,Gomez,mariana.gomez40@faro884.tech,Paraguay,2026-07-26 07:44:56,BI Analyst,Media / Entertainment,201-500,Performance Monitoring,Direct,0
U07511,Ricardo,Flores,ricardo.flores41@orbita689.io,Brazil,2026-07-20 19:57:45,Operations Director,Healthcare,11-50,Marketing Analytics,Content,1
U07512,Sofia,Rojas,sofia.rojas42@azul984.tech,Mexico,2026-07-15 13:35:44,Business Analyst,Telecommunications,11-50,Performance Monitoring,Organic Social,0
U07513,Fernando,Cruz,fernando.cruz43@prisma703.biz,Paraguay,2026-07-25 17:55:39,Data Analyst,Travel / Hospitality,11-50,Product Analytics,Paid Search,0
U07514,Patricia,Rojas,patricia.rojas44@andina252.tech,Bolivia,2026-07-01 17:16:42,Business Analyst,Professional Services,1-10,Sales Analytics,Paid Social,1
U07515,Camila,Rodriguez,camila.rodriguez45@nova834.biz,Bolivia,2026-07-02 09:45:42,BI Analyst,Retail / E-commerce,1-10,Marketing Analytics,Partner,0
U07516,Sofia,Castro,sofia.castro46@cumbre809.tech,Peru,2026-07-17 15:30:49,Operations Manager,Professional Services,51-200,Sales Analytics,Paid Search,0
U07517,Javier,Martinez,javier.martinez47@onda551.io,Colombia,2026-07-08 16:30:31,Data Analyst,SaaS / Software,1-10,Product Analytics,Partner,1
U07518,Rodrigo,Hernandez,rodrigo.hernandez48@orbita234.biz,Chile,2026-07-26 19:16:01,Data Scientist,Consumer Goods,501-1000,Marketing Analytics,Organic Social,1
U07519,Isabella,Chavez,isabella.chavez49@orbita80.io,Mexico,2026-07-09 11:58:24,Product Manager,Healthcare,201-500,Financial Analytics,Organic Social,0
U07520,Andres,Hernandez,andres.hernandez50@nova822.co,Brazil,2026-07-29 15:37:44,Business Analyst,Education,1001-5000,Financial Analytics,Paid Social,0
U07521,Diego,Vargas,diego.vargas51@prisma6.tech,Honduras,2026-07-09 12:24:46,Data Scientist,Real Estate,11-50,Operations Analytics,Paid Search,0
U07522,Juan,Rivera,juan.rivera52@atlas662.biz,Colombia,2026-07-07 14:11:52,Marketing Director,Professional Services,51-200,Business Intelligence,Organic Search,0
U07523,Monica,Cruz,monica.cruz53@cumbre648.tech,Argentina,2026-07-22 17:24:41,Product Manager,Telecommunications,11-50,Marketing Analytics,Paid Search,0
U07524,Marcelo,Lopez,marcelo.lopez54@faro550.app,Uruguay,2026-07-24 08:11:23,Business Analyst,Professional Services,1-10,Sales Analytics,Partner,0
U07525,Javier,Gonzalez,javier.gonzalez55@vertex627.tech,Peru,2026-07-01 18:51:01,Marketing Manager,SaaS / Software,201-500,Data Exploration,Organic Search,0
U07526,Gustavo,Gomez,gustavo.gomez56@polo439.biz,Guatemala,2026-07-03 13:11:27,Marketing Manager,Financial Services,201-500,Product Analytics,Organic Social,0
U07527,Rafael,Jimenez,rafael.jimenez57@prisma432.app,Mexico,2026-07-25 12:36:25,Growth Director,Consumer Goods,11-50,Marketing Analytics,Organic Search,0
U07528,Luis,Torres,luis.torres58@onda834.app,Guatemala,2026-07-10 22:13:54,Business Analyst,Financial Services,11-50,Executive Reporting,Direct,1
U07529,Andres,Chavez,andres.chavez59@onda339.tech,Venezuela,2026-07-30 20:28:27,Business Analyst,Consumer Goods,11-50,Marketing Analytics,Organic Search,0
U07530,Fernanda,Ramirez,fernanda.ramirez60@andina291.app,Argentina,2026-07-31 02:56:16,BI Analyst,Real Estate,51-200,Product Analytics,Content,0
U07531,Emilio,Garcia,emilio.garcia61@orbita95.app,Argentina,2026-07-26 15:15:12,Operations Manager,Financial Services,11-50,Marketing Analytics,Content,1
U07532,Ana,Perez,ana.perez62@raiz710.tech,Peru,2026-07-15 23:30:20,Data Scientist,Professional Services,11-50,Operations Analytics,Organic Search,0
U07533,Diego,Gomez,diego.gomez63@cauce27.io,Argentina,2026-07-01 13:17:51,Product Manager,Logistics / Transportation,51-200,Product Analytics,Organic Search,0
U07534,Emilio,Torres,emilio.torres64@cauce917.io,Brazil,2026-07-18 11:44:54,Marketing Director,Real Estate,11-50,Financial Analytics,Organic Search,0
U07535,Andres,Perez,andres.perez65@andina83.io,Chile,2026-07-17 13:29:29,Marketing Director,Travel / Hospitality,11-50,Executive Reporting,Direct,0
U07536,Diego,Rodriguez,diego.rodriguez66@sol176.co,Argentina,2026-07-31 10:50:42,BI Analyst,Retail / E-commerce,1-10,Business Intelligence,Partner,0
U07537,Paula,Perez,paula.perez67@prisma428.co,Brazil,2026-07-26 09:26:05,Marketing Manager,Professional Services,11-50,Product Analytics,Direct,1
U07538,Jose,Gonzalez,jose.gonzalez68@sol241.biz,Chile,2026-07-18 07:02:19,Operations Director,Financial Services,51-200,Sales Analytics,Organic Search,0
U07539,Eduardo,Rivera,eduardo.rivera69@delta366.biz,Argentina,2026-07-26 14:34:59,Sales Manager,Retail / E-commerce,51-200,Data Exploration,Content,0
U07540,Miguel,Perez,miguel.perez70@cumbre162.biz,Brazil,2026-07-13 15:49:45,Marketing Director,Healthcare,51-200,Sales Analytics,Organic Search,0
U07541,Javier,Mendoza,javier.mendoza71@cauce79.biz,Honduras,2026-07-16 18:20:25,Sales Director,Consumer Goods,1-10,Operations Analytics,Paid Search,0
U07542,Ricardo,Gonzalez,ricardo.gonzalez72@raiz367.io,Honduras,2026-07-18 13:13:25,Marketing Manager,SaaS / Software,201-500,Financial Analytics,Organic Social,1
U07543,Alejandro,Torres,alejandro.torres73@meridian996.io,Chile,2026-07-10 17:10:52,Business Analyst,Retail / E-commerce,11-50,Marketing Analytics,Paid Search,0
U07544,Jose,Morales,jose.morales74@vertex855.biz,Guatemala,2026-07-28 14:56:17,Data Scientist,Retail / E-commerce,1-10,Financial Analytics,Partner,1
U07545,Natalia,Jimenez,natalia.jimenez75@cauce962.tech,Venezuela,2026-07-21 13:52:25,Sales Manager,Healthcare,11-50,Operations Analytics,Event / Webinar,1
U07546,Diego,Hernandez,diego.hernandez76@vertex18.biz,Venezuela,2026-07-18 16:26:45,Data Analyst,Retail / E-commerce,1-10,Operations Analytics,Organic Search,0
U07547,Ivan,Rojas,ivan.rojas77@vertex16.biz,Mexico,2026-07-16 12:11:20,Business Analyst,SaaS / Software,51-200,Operations Analytics,Content,0
U07548,Rafael,Perez,rafael.perez78@nova530.io,Argentina,2026-07-19 11:05:42,Marketing Manager,Professional Services,201-500,Business Intelligence,Organic Search,0
U07549,Carlos,Rodriguez,carlos.rodriguez79@orbita380.biz,Guatemala,2026-07-15 16:32:20,Business Analyst,Consumer Goods,1-10,Customer Analytics,Organic Search,0
U07550,Andres,Flores,andres.flores80@orbita387.app,Honduras,2026-07-11 08:17:25,Sales Director,Professional Services,51-200,Sales Analytics,Partner,0
U07551,Carlos,Aguilar,carlos.aguilar81@andina869.app,Argentina,2026-07-05 15:00:09,Founder / CEO,SaaS / Software,51-200,Product Analytics,Paid Social,0
U07552,Monica,Reyes,monica.reyes82@orbita798.io,Dominican Republic,2026-07-13 11:30:00,Business Analyst,Manufacturing,11-50,Marketing Analytics,Referral,0
U07553,Andres,Aguilar,andres.aguilar83@onda141.io,Ecuador,2026-07-21 20:29:40,Founder / CEO,Media / Entertainment,51-200,Marketing Analytics,Email,0
U07554,Carlos,Ramos,carlos.ramos84@tierra743.biz,Chile,2026-07-30 15:33:41,Marketing Director,Financial Services,1-10,Marketing Analytics,Organic Social,0
U07555,Jose,Gutierrez,jose.gutierrez85@vertex808.biz,Chile,2026-07-30 15:42:09,Marketing Manager,Retail / E-commerce,11-50,Marketing Analytics,Paid Search,0
U07556,Carlos,Gutierrez,carlos.gutierrez86@andina243.biz,Mexico,2026-07-25 19:34:06,Founder / CEO,Financial Services,1001-5000,Customer Analytics,Direct,0
U07557,Paula,Reyes,paula.reyes87@cauce471.io,Colombia,2026-07-12 17:06:25,Data Analyst,SaaS / Software,501-1000,Product Analytics,Referral,0
U07558,Ivan,Cruz,ivan.cruz88@lumen425.io,Dominican Republic,2026-07-22 14:26:32,Sales Manager,Real Estate,11-50,Business Intelligence,Content,0
U07559,Ana,Ramos,ana.ramos89@cumbre748.app,Brazil,2026-07-07 11:37:42,Data Analyst,Media / Entertainment,11-50,Product Analytics,Paid Search,1
